,record1
19592,1549.9876574307305
19593,1548.5826196473552
19594,1547.1775818639799
19595,1554.2027707808563
19596,1547.1775818639799
19597,1545.7725440806046
19598,1540.1523929471032
19599,1540.1523929471032
19600,1534.532241813602
19601,1533.1272040302267
19602,1517.6717884130983
19603,1486.7609571788412
19604,1468.4954659949622
19605,1447.4198992443323
19606,1429.1544080604533
19607,1422.1292191435768
19608,1424.9392947103274
19609,1433.3695214105792
19610,1446.014861460957
19611,1450.2299748110831
19612,1464.2803526448363
19613,1499.406297229219
19614,1540.1523929471032
19615,1572.4682619647356
19616,1585.1136020151132
19617,1594.9488664987405
19618,1594.9488664987405
19619,1606.189168765743
19620,1620.2395465994962
19621,1623.0496221662468
19622,1597.758942065491
19623,1585.1136020151132
19624,1583.708564231738
19625,1578.0884130982367
19626,1564.0380352644836
19627,1535.9372795969773
19628,1523.2919395465995
19629,1526.10201511335
19630,1519.0768261964736
19631,1506.4314861460957
19632,1485.355919395466
19633,1465.6853904282116
19634,1448.8249370277078
19635,1446.014861460957
19636,1444.6098236775817
19637,1455.8501259445843
19638,1462.875314861461
19639,1476.9256926952141
19640,1479.7357682619647
19641,1488.1659949622165
19642,1502.2163727959696
19643,1521.8869017632242
19644,1527.5070528967253
19645,1534.532241813602
19646,1537.3423173803526
19647,1542.9624685138538
19648,1540.1523929471032
19649,1538.747355163728
19650,1537.3423173803526
19651,1542.9624685138538
19652,1541.5574307304785
19653,1545.7725440806046
19654,1535.9372795969773
19655,1533.1272040302267
19656,1531.7221662468514
19657,1530.317128463476
19658,1530.317128463476
19659,1523.2919395465995
19660,1520.4818639798489
19661,1523.2919395465995
19662,1523.2919395465995
19663,1527.5070528967253
19664,1523.2919395465995
19665,1521.8869017632242
19666,1524.6969773299747
19667,1523.2919395465995
19668,1516.2667506297228
19669,1514.8617128463475
19670,1513.4566750629722
19671,1502.2163727959696
19672,1496.5962216624685
19673,1492.3811083123426
19674,1495.1911838790932
19675,1493.7861460957179
19676,1493.7861460957179
19677,1493.7861460957179
19678,1495.1911838790932
19679,1499.406297229219
19680,1500.8113350125943
19681,1503.6214105793451
19682,1502.2163727959696
19683,1500.8113350125943
19684,1502.2163727959696
19685,1498.0012594458437
19686,1498.0012594458437
19687,1492.3811083123426
19688,1489.5710327455918
19689,1485.355919395466
19690,1485.355919395466
19691,1489.5710327455918
19692,1488.1659949622165
19693,1488.1659949622165
19694,1486.7609571788412
19695,1490.9760705289673
19696,1486.7609571788412
19697,1489.5710327455918
19698,1492.3811083123426
19699,1492.3811083123426
19700,1486.7609571788412
19701,1493.7861460957179
19702,1499.406297229219
19703,1506.4314861460957
19704,1509.2415617128463
19705,1507.836523929471
19706,1502.2163727959696
19707,1505.0264483627204
19708,1500.8113350125943
19709,1505.0264483627204
19710,1502.2163727959696
19711,1503.6214105793451
19712,1507.836523929471
19713,1513.4566750629722
19714,1513.4566750629722
19715,1510.6465994962216
19716,1509.2415617128463
19717,1512.051637279597
19718,1507.836523929471
19719,1498.0012594458437
19720,1498.0012594458437
19721,1493.7861460957179
19722,1485.355919395466
19723,1485.355919395466
19724,1489.5710327455918
19725,1489.5710327455918
19726,1483.9508816120906
19727,1485.355919395466
19728,1479.7357682619647
19729,1478.3307304785894
19730,1471.3055415617127
19731,1474.1156171284633
19732,1474.1156171284633
19733,1475.5206549118386
19734,1475.5206549118386
19735,1476.9256926952141
19736,1478.3307304785894
19737,1475.5206549118386
19738,1474.1156171284633
19739,1468.4954659949622
19740,1462.875314861461
19741,1460.0652392947102
19742,1460.0652392947102
19743,1460.0652392947102
19744,1455.8501259445843
19745,1464.2803526448363
19746,1461.4702770780855
19747,1462.875314861461
19748,1462.875314861461
19749,1468.4954659949622
19750,1468.4954659949622
19751,1476.9256926952141
19752,1482.5458438287153
19753,1486.7609571788412
19754,1492.3811083123426
19755,1502.2163727959696
19756,1507.836523929471
19757,1507.836523929471
19758,1507.836523929471
19759,1500.8113350125943
19760,1502.2163727959696
19761,1506.4314861460957
19762,1507.836523929471
19763,1507.836523929471
19764,1513.4566750629722
19765,1520.4818639798489
19766,1524.6969773299747
19767,1520.4818639798489
19768,1517.6717884130983
19769,1517.6717884130983
19770,1503.6214105793451
19771,1505.0264483627204
19772,1503.6214105793451
19773,1499.406297229219
19774,1499.406297229219
19775,1500.8113350125943
19776,1500.8113350125943
19777,1502.2163727959696
19778,1503.6214105793451
19779,1495.1911838790932
19780,1471.3055415617127
19781,1455.8501259445843
19782,1446.014861460957
19783,1438.9896725440806
19784,1438.9896725440806
19785,1440.3947103274559
19786,1444.6098236775817
19787,1451.6350125944584
19788,1455.8501259445843
19789,1460.0652392947102
19790,1478.3307304785894
19791,1488.1659949622165
19792,1493.7861460957179
19793,1495.1911838790932
19794,1486.7609571788412
19795,1492.3811083123426
19796,1493.7861460957179
19797,1506.4314861460957
19798,1509.2415617128463
19799,1516.2667506297228
19800,1521.8869017632242
19801,1524.6969773299747
19802,1534.532241813602
19803,1545.7725440806046
19804,1545.7725440806046
19805,1538.747355163728
19806,1537.3423173803526
19807,1535.9372795969773
19808,1533.1272040302267
19809,1537.3423173803526
19810,1530.317128463476
19811,1521.8869017632242
19812,1507.836523929471
19813,1506.4314861460957
19814,1502.2163727959696
19815,1507.836523929471
19816,1512.051637279597
19817,1527.5070528967253
19818,1531.7221662468514
19819,1547.1775818639799
19820,1552.797732997481
19821,1561.227959697733
19822,1573.8732997481109
19823,1580.8984886649873
19824,1586.5186397984885
19825,1587.923677581864
19826,1572.4682619647356
19827,1566.8481108312342
19828,1555.6078085642316
19829,1552.797732997481
19830,1548.5826196473552
19831,1545.7725440806046
19832,1538.747355163728
19833,1524.6969773299747
19834,1513.4566750629722
19835,1506.4314861460957
19836,1500.8113350125943
19837,1489.5710327455918
19838,1489.5710327455918
19839,1486.7609571788412
19840,1502.2163727959696
19841,1512.051637279597
19842,1519.0768261964736
19843,1521.8869017632242
19844,1527.5070528967253
19845,1535.9372795969773
19846,1554.2027707808563
19847,1565.443073047859
19848,1568.2531486146095
19849,1571.06322418136
19850,1568.2531486146095
19851,1569.6581863979848
19852,1562.6329974811083
19853,1561.227959697733
19854,1565.443073047859
19855,1568.2531486146095
19856,1575.2783375314862
19857,1582.3035264483626
19858,1587.923677581864
19859,1590.7337531486146
19860,1586.5186397984885
19861,1587.923677581864
19862,1579.493450881612
19863,1568.2531486146095
19864,1562.6329974811083
19865,1559.8229219143577
19866,1561.227959697733
19867,1555.6078085642316
19868,1549.9876574307305
19869,1549.9876574307305
19870,1547.1775818639799
19871,1554.2027707808563
19872,1551.3926952141057
19873,1555.6078085642316
19874,1557.012846347607
19875,1558.4178841309822
19876,1559.8229219143577
19877,1564.0380352644836
19878,1564.0380352644836
19879,1562.6329974811083
19880,1562.6329974811083
19881,1562.6329974811083
19882,1562.6329974811083
19883,1566.8481108312342
19884,1565.443073047859
19885,1566.8481108312342
19886,1566.8481108312342
19887,1566.8481108312342
19888,1566.8481108312342
19889,1562.6329974811083
19890,1562.6329974811083
19891,1562.6329974811083
19892,1557.012846347607
19893,1535.9372795969773
19894,1552.797732997481
19895,1552.797732997481
19896,1547.1775818639799
19897,1545.7725440806046
19898,1554.2027707808563
19899,1552.797732997481
19900,1557.012846347607
19901,1552.797732997481
19902,1558.4178841309822
19903,1559.8229219143577
19904,1564.0380352644836
19905,1562.6329974811083
19906,1564.0380352644836
19907,1564.0380352644836
19908,1561.227959697733
19909,1555.6078085642316
19910,1554.2027707808563
19911,1551.3926952141057
19912,1558.4178841309822
19913,1568.2531486146095
19914,1564.0380352644836
19915,1565.443073047859
19916,1564.0380352644836
19917,1566.8481108312342
19918,1566.8481108312342
19919,1564.0380352644836
19920,1564.0380352644836
19921,1558.4178841309822
19922,1555.6078085642316
19923,1554.2027707808563
19924,1555.6078085642316
19925,1555.6078085642316
19926,1557.012846347607
19927,1549.9876574307305
19928,1549.9876574307305
19929,1551.3926952141057
19930,1554.2027707808563
19931,1555.6078085642316
19932,1552.797732997481
19933,1551.3926952141057
19934,1551.3926952141057
19935,1554.2027707808563
19936,1548.5826196473552
19937,1554.2027707808563
19938,1555.6078085642316
19939,1555.6078085642316
19940,1557.012846347607
19941,1554.2027707808563
19942,1562.6329974811083
19943,1558.4178841309822
19944,1561.227959697733
19945,1564.0380352644836
19946,1564.0380352644836
19947,1566.8481108312342
19948,1568.2531486146095
19949,1569.6581863979848
19950,1568.2531486146095
19951,1568.2531486146095
19952,1569.6581863979848
19953,1571.06322418136
19954,1566.8481108312342
19955,1571.06322418136
19956,1569.6581863979848
19957,1569.6581863979848
19958,1571.06322418136
19959,1576.6833753148615
19960,1573.8732997481109
19961,1569.6581863979848
19962,1568.2531486146095
19963,1566.8481108312342
19964,1564.0380352644836
19965,1562.6329974811083
19966,1561.227959697733
19967,1561.227959697733
19968,1568.2531486146095
19969,1562.6329974811083
19970,1566.8481108312342
19971,1568.2531486146095
19972,1566.8481108312342
19973,1569.6581863979848
19974,1575.2783375314862
19975,1576.6833753148615
19976,1575.2783375314862
19977,1579.493450881612
19978,1580.8984886649873
19979,1576.6833753148615
19980,1583.708564231738
19981,1587.923677581864
19982,1585.1136020151132
19983,1585.1136020151132
19984,1587.923677581864
19985,1590.7337531486146
19986,1586.5186397984885
19987,1589.3287153652393
19988,1590.7337531486146
19989,1586.5186397984885
19990,1582.3035264483626
19991,1585.1136020151132
19992,1593.5438287153652
19993,1596.3539042821158
19994,1597.758942065491
19995,1597.758942065491
19996,1604.7841309823677
19997,1597.758942065491
19998,1596.3539042821158
19999,1596.3539042821158
20000,1593.5438287153652
20001,1592.13879093199
20002,1596.3539042821158
20003,1596.3539042821158
20004,1586.5186397984885
20005,1587.923677581864
20006,1583.708564231738
20007,1583.708564231738
20008,1585.1136020151132
20009,1583.708564231738
20010,1585.1136020151132
20011,1582.3035264483626
20012,1585.1136020151132
20013,1578.0884130982367
20014,1578.0884130982367
20015,1580.8984886649873
20016,1580.8984886649873
20017,1582.3035264483626
20018,1585.1136020151132
20019,1582.3035264483626
20020,1592.13879093199
20021,1600.5690176322419
20022,1604.7841309823677
20023,1604.7841309823677
20024,1606.189168765743
20025,1611.8093198992442
20026,1611.8093198992442
20027,1618.834508816121
20028,1617.4294710327456
20029,1614.6193954659948
20030,1610.404282115869
20031,1610.404282115869
20032,1604.7841309823677
20033,1603.3790931989925
20034,1603.3790931989925
20035,1608.9992443324936
20036,1613.2143576826195
20037,1618.834508816121
20038,1624.454659949622
20039,1631.4798488664987
20040,1631.4798488664987
20041,1631.4798488664987
20042,1627.2647355163726
20043,1627.2647355163726
20044,1620.2395465994962
20045,1616.0244332493703
20046,1608.9992443324936
20047,1601.9740554156172
20048,1603.3790931989925
20049,1606.189168765743
20050,1607.5942065491183
20051,1606.189168765743
20052,1610.404282115869
20053,1608.9992443324936
20054,1614.6193954659948
20055,1616.0244332493703
20056,1618.834508816121
20057,1614.6193954659948
20058,1611.8093198992442
20059,1606.189168765743
20060,1608.9992443324936
20061,1607.5942065491183
20062,1601.9740554156172
20063,1601.9740554156172
20064,1601.9740554156172
20065,1603.3790931989925
20066,1603.3790931989925
20067,1607.5942065491183
20068,1613.2143576826195
20069,1613.2143576826195
20070,1620.2395465994962
20071,1631.4798488664987
20072,1631.4798488664987
20073,1635.6949622166246
20074,1641.315113350126
20075,1646.9352644836272
20076,1645.530226700252
20077,1648.3403022670025
20078,1651.150377833753
20079,1658.1755667506297
20080,1660.9856423173803
20081,1670.8209068010076
20082,1669.4158690176323
20083,1662.3906801007556
20084,1658.1755667506297
20085,1652.5554156171283
20086,1645.530226700252
20087,1639.9100755667505
20088,1641.315113350126
20089,1641.315113350126
20090,1637.1
20091,1634.2899244332493
20092,1637.1
20093,1631.4798488664987
20094,1624.454659949622
20095,1621.6445843828715
20096,1603.3790931989925
20097,1596.3539042821158
20098,1589.3287153652393
20099,1579.493450881612
20100,1573.8732997481109
20101,1564.0380352644836
20102,1566.8481108312342
20103,1561.227959697733
20104,1569.6581863979848
20105,1575.2783375314862
20106,1575.2783375314862
20107,1579.493450881612
20108,1580.8984886649873
20109,1583.708564231738
20110,1582.3035264483626
20111,1580.8984886649873
20112,1589.3287153652393
20113,1587.923677581864
20114,1590.7337531486146
20115,1596.3539042821158
20116,1596.3539042821158
20117,1600.5690176322419
20118,1600.5690176322419
20119,1600.5690176322419
20120,1604.7841309823677
20121,1606.189168765743
20122,1603.3790931989925
20123,1608.9992443324936
20124,1610.404282115869
20125,1610.404282115869
20126,1607.5942065491183
20127,1608.9992443324936
20128,1616.0244332493703
20129,1616.0244332493703
20130,1614.6193954659948
20131,1620.2395465994962
20132,1618.834508816121
20133,1620.2395465994962
20134,1618.834508816121
20135,1620.2395465994962
20136,1621.6445843828715
20137,1625.8596977329973
20138,1620.2395465994962
20139,1621.6445843828715
20140,1621.6445843828715
20141,1625.8596977329973
20142,1621.6445843828715
20143,1620.2395465994962
20144,1620.2395465994962
20145,1624.454659949622
20146,1620.2395465994962
20147,1617.4294710327456
20148,1620.2395465994962
20149,1620.2395465994962
20150,1618.834508816121
20151,1624.454659949622
20152,1625.8596977329973
20153,1620.2395465994962
20154,1620.2395465994962
20155,1617.4294710327456
20156,1620.2395465994962
20157,1620.2395465994962
20158,1616.0244332493703
20159,1614.6193954659948
20160,1621.6445843828715
20161,1620.2395465994962
20162,1621.6445843828715
20163,1623.0496221662468
20164,1621.6445843828715
20165,1624.454659949622
20166,1624.454659949622
20167,1623.0496221662468
20168,1627.2647355163726
20169,1624.454659949622
20170,1625.8596977329973
20171,1620.2395465994962
20172,1631.4798488664987
20173,1625.8596977329973
20174,1625.8596977329973
20175,1625.8596977329973
20176,1623.0496221662468
20177,1621.6445843828715
20178,1625.8596977329973
20179,1630.0748110831234
20180,1628.6697732997482
20181,1623.0496221662468
20182,1625.8596977329973
20183,1624.454659949622
20184,1623.0496221662468
20185,1623.0496221662468
20186,1624.454659949622
20187,1623.0496221662468
20188,1623.0496221662468
20189,1623.0496221662468
20190,1624.454659949622
20191,1618.834508816121
20192,1625.8596977329973
20193,1625.8596977329973
20194,1625.8596977329973
20195,1627.2647355163726
20196,1625.8596977329973
20197,1621.6445843828715
20198,1621.6445843828715
20199,1614.6193954659948
20200,1621.6445843828715
20201,1623.0496221662468
20202,1623.0496221662468
20203,1625.8596977329973
20204,1624.454659949622
20205,1630.0748110831234
20206,1627.2647355163726
20207,1625.8596977329973
20208,1623.0496221662468
20209,1627.2647355163726
20210,1624.454659949622
20211,1627.2647355163726
20212,1625.8596977329973
20213,1627.2647355163726
20214,1628.6697732997482
20215,1627.2647355163726
20216,1625.8596977329973
20217,1628.6697732997482
20218,1627.2647355163726
20219,1621.6445843828715
20220,1623.0496221662468
20221,1620.2395465994962
20222,1621.6445843828715
